#stokes,freq,ind,real,imag,etax,etay
9,1310.33200000,48,0.08235890,1.73736570,0.89000000,0.96000000
9,1310.33200000,49,1.81878840,6.42435490,0.89000000,0.96000000
9,1310.33200000,50,1.06666200,0.58057270,0.89000000,0.96000000
9,1310.33200000,51,0.57498080,1.13552450,0.89000000,0.96000000
9,1310.33200000,52,-0.38670570,0.42691950,0.89000000,0.96000000
9,1310.33200000,53,-1.73762220,-1.57856470,0.89000000,0.96000000
9,1310.33200000,54,3.45973900,2.76605890,0.89000000,0.96000000
9,1310.33200000,55,-0.06566250,0.42630090,0.89000000,0.96000000
9,1310.33200000,56,0.24577780,0.04111960,0.89000000,0.96000000
9,1310.33200000,57,0.43538470,-0.28970040,0.89000000,0.96000000
9,1310.33200000,58,0.17575900,0.00830070,0.89000000,0.96000000
9,1310.33200000,59,0.51948640,-0.26053830,0.89000000,0.96000000
9,1310.33200000,60,2.14704510,-8.17407820,0.89000000,0.96000000
9,1310.33200000,61,-2.52021380,1.50988310,0.89000000,0.96000000
9,1310.33200000,62,-3.49045890,-0.98366480,0.89000000,0.96000000
9,1310.33200000,63,-3.26734380,0.37183720,0.89000000,0.96000000
9,1310.33200000,64,-0.61487430,-4.27537620,0.89000000,0.96000000
9,1310.33200000,65,-2.64597670,-1.43512000,0.89000000,0.96000000
10,1310.33200000,0,-0.00967280,0.00798000,0.89000000,0.96000000
10,1310.33200000,1,-2.34184140,-0.27624800,0.89000000,0.96000000
10,1310.33200000,2,9.67237590,-0.58683380,0.89000000,0.96000000
10,1310.33200000,3,175.97521710,161.49594690,0.89000000,0.96000000
10,1310.33200000,4,-0.23619890,-0.09754180,0.89000000,0.96000000
10,1310.33200000,5,-0.00410950,0.12711360,0.89000000,0.96000000
10,1310.33200000,6,0.11728410,-0.01958430,0.89000000,0.96000000
10,1310.33200000,7,2.81254050,-0.22721630,0.89000000,0.96000000
10,1310.33200000,8,11.29539860,-5.26003480,0.89000000,0.96000000
10,1310.33200000,9,-22.90986990,6.80102730,0.89000000,0.96000000
10,1310.33200000,10,-316.53994440,-308.77957060,0.89000000,0.96000000
10,1310.33200000,11,-1.44634040,22.26904760,0.89000000,0.96000000
10,1310.33200000,12,-0.04588530,-0.04833750,0.89000000,0.96000000
10,1310.33200000,13,0.16918420,0.09155400,0.89000000,0.96000000
10,1310.33200000,14,0.10657640,-0.03793490,0.89000000,0.96000000
10,1310.33200000,15,-0.08665550,-0.02363140,0.89000000,0.96000000
10,1310.33200000,16,-0.18105670,0.11037840,0.89000000,0.96000000
10,1310.33200000,17,-0.20578770,1.03872480,0.89000000,0.96000000
10,1310.33200000,18,6.90799010,-2.72800700,0.89000000,0.96000000
10,1310.33200000,19,-12.03402810,1.48799610,0.89000000,0.96000000
10,1310.33200000,20,0.40158400,0.72487010,0.89000000,0.96000000
10,1310.33200000,21,-88.69615270,-73.22548330,0.89000000,0.96000000
10,1310.33200000,22,-2.17702450,-8.03318930,0.89000000,0.96000000
10,1310.33200000,23,-24.47988990,-22.69802370,0.89000000,0.96000000
10,1310.33200000,24,0.22279160,0.07700960,0.89000000,0.96000000
10,1310.33200000,25,-0.19599470,-0.17526160,0.89000000,0.96000000
10,1310.33200000,26,-0.05402860,-0.08994160,0.89000000,0.96000000
10,1310.33200000,27,0.00794930,-0.17284680,0.89000000,0.96000000
10,1310.33200000,28,-0.00879550,0.11421460,0.89000000,0.96000000
10,1310.33200000,29,0.16619100,-0.01635840,0.89000000,0.96000000
10,1310.33200000,30,-0.03602670,0.02559940,0.89000000,0.96000000
10,1310.33200000,31,-0.16835410,-0.64107310,0.89000000,0.96000000
10,1310.33200000,32,0.85911360,1.22473250,0.89000000,0.96000000
10,1310.33200000,33,-2.33129910,0.30436050,0.89000000,0.96000000
10,1310.33200000,34,-0.25592390,-0.67225640,0.89000000,0.96000000
10,1310.33200000,35,12.63311520,-2.02830100,0.89000000,0.96000000
10,1310.33200000,36,8.86311160,6.11171450,0.89000000,0.96000000
10,1310.33200000,37,-6.22613590,-4.92366260,0.89000000,0.96000000
10,1310.33200000,38,4.98445750,2.10019740,0.89000000,0.96000000
10,1310.33200000,39,-4.66574110,-3.37509560,0.89000000,0.96000000
10,1310.33200000,40,0.13983170,0.04675580,0.89000000,0.96000000
10,1310.33200000,41,0.10443690,-0.08211860,0.89000000,0.96000000
10,1310.33200000,42,-0.04887220,-0.13984130,0.89000000,0.96000000
10,1310.33200000,43,0.18347120,0.17581180,0.89000000,0.96000000
10,1310.33200000,44,0.13564530,0.08853670,0.89000000,0.96000000
10,1310.33200000,45,-0.04994260,-0.24496640,0.89000000,0.96000000
10,1310.33200000,46,-0.09214640,-0.26658900,0.89000000,0.96000000
10,1310.33200000,47,-0.07394880,-0.01091570,0.89000000,0.96000000
10,1310.33200000,48,0.14895500,-0.23962210,0.89000000,0.96000000
10,1310.33200000,49,-0.43948460,0.05814700,0.89000000,0.96000000
10,1310.33200000,50,0.08732870,1.95823290,0.89000000,0.96000000
10,1310.33200000,51,-1.24083680,-2.23165740,0.89000000,0.96000000
10,1310.33200000,52,-0.21681250,-1.18932450,0.89000000,0.96000000
10,1310.33200000,53,2.43554690,-0.47412970,0.89000000,0.96000000
10,1310.33200000,54,-5.43963250,0.82985050,0.89000000,0.96000000
10,1310.33200000,55,0.04237230,-0.16782790,0.89000000,0.96000000
10,1310.33200000,56,-0.39664910,-1.32627640,0.89000000,0.96000000
10,1310.33200000,57,-0.34141050,-0.36058720,0.89000000,0.96000000
10,1310.33200000,58,-0.11253620,0.31412590,0.89000000,0.96000000
10,1310.33200000,59,2.22142520,-1.33273200,0.89000000,0.96000000
10,1310.33200000,60,0.01266170,-0.08963230,0.89000000,0.96000000
10,1310.33200000,61,0.05301060,0.18376150,0.89000000,0.96000000
10,1310.33200000,62,0.17407050,0.37523730,0.89000000,0.96000000
10,1310.33200000,63,-0.18279390,0.14341080,0.89000000,0.96000000
10,1310.33200000,64,-0.18600370,-0.08309960,0.89000000,0.96000000
10,1310.33200000,65,-0.06842350,-0.07969330,0.89000000,0.96000000
11,1310.33200000,0,0.01594250,-0.02030020,0.89000000,0.96000000
11,1310.33200000,1,-0.08564720,-0.00528290,0.89000000,0.96000000
11,1310.33200000,2,-3.40899340,-2.16811940,0.89000000,0.96000000
11,1310.33200000,3,256.36513410,-221.24685190,0.89000000,0.96000000
11,1310.33200000,4,0.08927200,-0.07425460,0.89000000,0.96000000
11,1310.33200000,5,0.29143600,0.12087780,0.89000000,0.96000000
11,1310.33200000,6,-0.03539310,-0.17826700,0.89000000,0.96000000
11,1310.33200000,7,-0.17801710,-0.10534920,0.89000000,0.96000000
11,1310.33200000,8,3.39252490,1.65811200,0.89000000,0.96000000
11,1310.33200000,9,0.83448370,-1.25605940,0.89000000,0.96000000
11,1310.33200000,10,-477.24849060,383.61174770,0.89000000,0.96000000
11,1310.33200000,11,20.55235930,-6.52025120,0.89000000,0.96000000
11,1310.33200000,12,0.02153410,0.16578160,0.89000000,0.96000000
11,1310.33200000,13,0.02585160,-0.00563200,0.89000000,0.96000000
11,1310.33200000,14,0.03473960,-0.02416820,0.89000000,0.96000000
11,1310.33200000,15,0.04954190,0.09464990,0.89000000,0.96000000
11,1310.33200000,16,0.23307750,-0.14303920,0.89000000,0.96000000
11,1310.33200000,17,0.15237800,-0.12815120,0.89000000,0.96000000
11,1310.33200000,18,-0.49544430,3.61974630,0.89000000,0.96000000
11,1310.33200000,19,0.78342240,-0.03346150,0.89000000,0.96000000
11,1310.33200000,20,-0.09921150,0.06558050,0.89000000,0.96000000
11,1310.33200000,21,-120.72788990,91.32444790,0.89000000,0.96000000
11,1310.33200000,22,-9.23584830,9.58166720,0.89000000,0.96000000
11,1310.33200000,23,-35.69049360,28.13753130,0.89000000,0.96000000
11,1310.33200000,24,-0.21685530,0.16042810,0.89000000,0.96000000
11,1310.33200000,25,-0.26973780,0.04697560,0.89000000,0.96000000
11,1310.33200000,26,-0.01700750,0.10857650,0.89000000,0.96000000
11,1310.33200000,27,0.01966260,0.23153430,0.89000000,0.96000000
11,1310.33200000,28,0.04512690,-0.02003350,0.89000000,0.96000000
11,1310.33200000,29,0.15031850,-0.00577770,0.89000000,0.96000000
11,1310.33200000,30,0.20360060,0.23628810,0.89000000,0.96000000
11,1310.33200000,31,0.32610180,0.15438560,0.89000000,0.96000000
11,1310.33200000,32,-0.01765500,0.19921260,0.89000000,0.96000000
11,1310.33200000,33,0.25470570,-1.90214590,0.89000000,0.96000000
11,1310.33200000,34,0.45211220,-0.78030900,0.89000000,0.96000000
11,1310.33200000,35,0.40414920,0.94155100,0.89000000,0.96000000
11,1310.33200000,36,10.37509100,-8.41390800,0.89000000,0.96000000
11,1310.33200000,37,-7.70143030,5.66406940,0.89000000,0.96000000
11,1310.33200000,38,5.74027830,-3.19754520,0.89000000,0.96000000
11,1310.33200000,39,-5.84231750,4.19005200,0.89000000,0.96000000
11,1310.33200000,40,-0.11035230,-0.16256580,0.89000000,0.96000000
11,1310.33200000,41,-0.16872820,-0.08687580,0.89000000,0.96000000
11,1310.33200000,42,-0.08194840,0.00986920,0.89000000,0.96000000
11,1310.33200000,43,-0.11153570,-0.31798300,0.89000000,0.96000000
11,1310.33200000,44,0.05416530,0.09844380,0.89000000,0.96000000
11,1310.33200000,45,-0.09691400,0.05934190,0.89000000,0.96000000
11,1310.33200000,46,0.01888380,0.20196610,0.89000000,0.96000000
11,1310.33200000,47,-0.18281460,0.00503050,0.89000000,0.96000000
11,1310.33200000,48,-0.48312160,0.38147570,0.89000000,0.96000000
11,1310.33200000,49,-0.09192860,0.29130490,0.89000000,0.96000000
11,1310.33200000,50,1.20173370,-0.99584250,0.89000000,0.96000000
11,1310.33200000,51,-2.25363920,-1.01598880,0.89000000,0.96000000
11,1310.33200000,52,-1.10221110,0.53980060,0.89000000,0.96000000
11,1310.33200000,53,-0.01086700,0.23161690,0.89000000,0.96000000
11,1310.33200000,54,0.19162150,0.19813440,0.89000000,0.96000000
11,1310.33200000,55,0.21161010,-0.33220920,0.89000000,0.96000000
11,1310.33200000,56,-0.72843060,0.78880980,0.89000000,0.96000000
11,1310.33200000,57,-0.35743110,-0.01093890,0.89000000,0.96000000
11,1310.33200000,58,-0.49121030,-0.48204960,0.89000000,0.96000000
11,1310.33200000,59,-0.21616370,-3.53623640,0.89000000,0.96000000
11,1310.33200000,60,0.30926790,-0.25556660,0.89000000,0.96000000
11,1310.33200000,61,0.23355210,-0.16708570,0.89000000,0.96000000
11,1310.33200000,62,0.23021560,-0.13181560,0.89000000,0.96000000
11,1310.33200000,63,0.23517270,0.17121530,0.89000000,0.96000000
11,1310.33200000,64,-0.04110710,0.03155350,0.89000000,0.96000000
11,1310.33200000,65,-0.09520340,-0.09980370,0.89000000,0.96000000
12,1310.33200000,0,148.36177650,-0.31590120,0.89000000,0.96000000
12,1310.33200000,1,16.52685930,4.54726950,0.89000000,0.96000000
12,1310.33200000,2,-4.48220350,-0.46010610,0.89000000,0.96000000
12,1310.33200000,3,56.41548840,49.57168450,0.89000000,0.96000000
12,1310.33200000,4,-155.23658410,20.87105530,0.89000000,0.96000000
12,1310.33200000,5,-3.49838360,-8.54273140,0.89000000,0.96000000
12,1310.33200000,6,4.78568810,0.73535750,0.89000000,0.96000000
12,1310.33200000,7,8.36586170,6.25131700,0.89000000,0.96000000
12,1310.33200000,8,-4.86282790,-1.53976070,0.89000000,0.96000000
12,1310.33200000,9,8.99916550,1.89465770,0.89000000,0.96000000
12,1310.33200000,10,-99.58959480,-87.93558360,0.89000000,0.96000000
12,1310.33200000,11,7.10517150,4.06228820,0.89000000,0.96000000
12,1310.33200000,12,-15.74265590,-27.86957170,0.89000000,0.96000000
12,1310.33200000,13,0.10547330,6.14199340,0.89000000,0.96000000
12,1310.33200000,14,-4.57389070,0.26027060,0.89000000,0.96000000
12,1310.33200000,15,2.09212600,-0.73343700,0.89000000,0.96000000
12,1310.33200000,16,-3.29738730,-3.98078150,0.89000000,0.96000000
12,1310.33200000,17,-12.38544840,-4.40741030,0.89000000,0.96000000
12,1310.33200000,18,-2.45296540,-1.15163510,0.89000000,0.96000000
12,1310.33200000,19,5.26504000,0.90593660,0.89000000,0.96000000
12,1310.33200000,20,0.14520490,-0.20700600,0.89000000,0.96000000
12,1310.33200000,21,-18.94484340,-19.62823830,0.89000000,0.96000000
12,1310.33200000,22,-5.30278120,-2.34242560,0.89000000,0.96000000
12,1310.33200000,23,-6.82916810,-6.32354460,0.89000000,0.96000000
12,1310.33200000,24,15.82202700,14.22601860,0.89000000,0.96000000
12,1310.33200000,25,6.96247460,3.51286560,0.89000000,0.96000000
12,1310.33200000,26,5.49460910,1.58464180,0.89000000,0.96000000
12,1310.33200000,27,4.93076350,-0.38846590,0.89000000,0.96000000
12,1310.33200000,28,2.52463220,1.98752210,0.89000000,0.96000000
12,1310.33200000,29,-0.48007320,-0.74634930,0.89000000,0.96000000
12,1310.33200000,30,-6.24371700,1.90610540,0.89000000,0.96000000
12,1310.33200000,31,-14.32702580,-7.05284750,0.89000000,0.96000000
12,1310.33200000,32,-0.13735470,0.04446080,0.89000000,0.96000000
12,1310.33200000,33,1.87475000,0.53612140,0.89000000,0.96000000
12,1310.33200000,34,0.10903790,0.09655600,0.89000000,0.96000000
12,1310.33200000,35,-5.27809690,-1.24590820,0.89000000,0.96000000
12,1310.33200000,36,1.10534150,1.42014930,0.89000000,0.96000000
12,1310.33200000,37,-0.75023920,-1.44423650,0.89000000,0.96000000
12,1310.33200000,38,0.56120390,-0.00536100,0.89000000,0.96000000
12,1310.33200000,39,-0.64903330,-0.84415590,0.89000000,0.96000000
12,1310.33200000,40,13.12057710,1.79495240,0.89000000,0.96000000
12,1310.33200000,41,-4.98959470,-0.33763340,0.89000000,0.96000000
12,1310.33200000,42,3.41983340,-2.89128310,0.89000000,0.96000000
12,1310.33200000,43,-1.27526490,1.49590440,0.89000000,0.96000000
12,1310.33200000,44,1.11780420,3.13601440,0.89000000,0.96000000
12,1310.33200000,45,-1.16323510,-1.49941880,0.89000000,0.96000000
12,1310.33200000,46,2.32859630,-0.28275020,0.89000000,0.96000000
12,1310.33200000,47,-2.40827400,1.26376160,0.89000000,0.96000000
12,1310.33200000,48,3.44861860,3.38183150,0.89000000,0.96000000
12,1310.33200000,49,0.88783860,7.60729930,0.89000000,0.96000000
12,1310.33200000,50,0.23455250,0.60307760,0.89000000,0.96000000
12,1310.33200000,51,0.23257470,0.59322020,0.89000000,0.96000000
12,1310.33200000,52,-0.17589060,0.12266690,0.89000000,0.96000000
12,1310.33200000,53,-1.02419810,-0.23334250,0.89000000,0.96000000
12,1310.33200000,54,1.77484550,0.35363850,0.89000000,0.96000000
12,1310.33200000,55,0.15569310,0.12559750,0.89000000,0.96000000
12,1310.33200000,56,0.27091260,0.09097050,0.89000000,0.96000000
12,1310.33200000,57,0.21006610,0.32572450,0.89000000,0.96000000
12,1310.33200000,58,0.97936530,0.17388920,0.89000000,0.96000000
12,1310.33200000,59,0.86965190,-0.13736250,0.89000000,0.96000000
12,1310.33200000,60,1.50460930,-8.33165830,0.89000000,0.96000000
12,1310.33200000,61,-0.20572220,-4.03169860,0.89000000,0.96000000
12,1310.33200000,62,-3.54539840,-0.46287260,0.89000000,0.96000000
12,1310.33200000,63,-2.85744900,-0.17631460,0.89000000,0.96000000
12,1310.33200000,64,-0.41951220,-2.71671840,0.89000000,0.96000000
12,1310.33200000,65,-1.21504370,-1.14330220,0.89000000,0.96000000
9,1363.83200000,0,130.22002140,-0.20121990,0.92000000,0.99000000
9,1363.83200000,1,11.03651810,1.48252410,0.92000000,0.99000000
9,1363.83200000,2,-1.04352780,-3.82018710,0.92000000,0.99000000
9,1363.83200000,3,-21.80259620,-56.96726880,0.92000000,0.99000000
9,1363.83200000,4,-148.46159320,14.23753980,0.92000000,0.99000000
9,1363.83200000,5,-7.73839740,8.83401750,0.92000000,0.99000000
9,1363.83200000,6,4.73605710,1.68854200,0.92000000,0.99000000
9,1363.83200000,7,7.45578790,6.24254620,0.92000000,0.99000000
9,1363.83200000,8,3.90018620,-3.56694680,0.92000000,0.99000000
9,1363.83200000,9,-2.26135790,7.71440570,0.92000000,0.99000000
9,1363.83200000,10,37.88715650,102.30104270,0.92000000,0.99000000
9,1363.83200000,11,-3.06374160,-7.66643850,0.92000000,0.99000000
9,1363.83200000,12,-10.26002220,-19.64435030,0.92000000,0.99000000
9,1363.83200000,13,4.56274030,-11.09412810,0.92000000,0.99000000
9,1363.83200000,14,-2.83918820,-0.44113620,0.92000000,0.99000000
9,1363.83200000,15,1.32099490,0.51252700,0.92000000,0.99000000
9,1363.83200000,16,-3.29450420,-3.34339460,0.92000000,0.99000000
9,1363.83200000,17,-13.68806620,-4.71684760,0.92000000,0.99000000
9,1363.83200000,18,-0.35544730,-1.21617830,0.92000000,0.99000000
9,1363.83200000,19,-1.43967780,4.34156810,0.92000000,0.99000000
9,1363.83200000,20,-0.13843990,-0.15874800,0.92000000,0.99000000
9,1363.83200000,21,6.60541970,21.15654590,0.92000000,0.99000000
9,1363.83200000,22,2.28362970,4.86362050,0.92000000,0.99000000
9,1363.83200000,23,2.55044070,7.19417190,0.92000000,0.99000000
9,1363.83200000,24,19.77690550,11.40961780,0.92000000,0.99000000
9,1363.83200000,25,-0.19637760,3.99222250,0.92000000,0.99000000
9,1363.83200000,26,3.43067100,1.95633080,0.92000000,0.99000000
9,1363.83200000,27,3.86159800,1.56983960,0.92000000,0.99000000
9,1363.83200000,28,3.75495100,1.56927450,0.92000000,0.99000000
9,1363.83200000,29,-2.31223150,-0.22863160,0.92000000,0.99000000
9,1363.83200000,30,-4.76300230,1.78201260,0.92000000,0.99000000
9,1363.83200000,31,-12.42215730,-4.75421950,0.92000000,0.99000000
9,1363.83200000,32,-0.66363720,-1.57046300,0.92000000,0.99000000
9,1363.83200000,33,-0.30052740,0.84442840,0.92000000,0.99000000
9,1363.83200000,34,-0.08100550,-0.11346160,0.92000000,0.99000000
9,1363.83200000,35,1.01462140,-4.24415600,0.92000000,0.99000000
9,1363.83200000,36,-0.31603710,-1.65913560,0.92000000,0.99000000
9,1363.83200000,37,-0.00964460,0.66030210,0.92000000,0.99000000
9,1363.83200000,38,-0.53648110,-0.34361280,0.92000000,0.99000000
9,1363.83200000,39,0.19547450,0.80089990,0.92000000,0.99000000
9,1363.83200000,40,11.59749970,0.85864280,0.92000000,0.99000000
9,1363.83200000,41,5.38734340,-3.36572020,0.92000000,0.99000000
9,1363.83200000,42,1.24686860,-2.15627260,0.92000000,0.99000000
9,1363.83200000,43,-1.24240230,-0.47686940,0.92000000,0.99000000
9,1363.83200000,44,1.05574980,1.92584360,0.92000000,0.99000000
9,1363.83200000,45,-3.55256870,-0.53242880,0.92000000,0.99000000
9,1363.83200000,46,0.09645470,-1.23261220,0.92000000,0.99000000
9,1363.83200000,47,-1.02236630,-0.62509730,0.92000000,0.99000000
9,1363.83200000,48,2.43835850,2.82534380,0.92000000,0.99000000
9,1363.83200000,49,2.77711920,7.33342820,0.92000000,0.99000000
9,1363.83200000,50,-0.09417980,-0.78439480,0.92000000,0.99000000
9,1363.83200000,51,0.34740580,-0.00387430,0.92000000,0.99000000
9,1363.83200000,52,0.12224710,0.29327490,0.92000000,0.99000000
9,1363.83200000,53,0.22756810,-0.85691180,0.92000000,0.99000000
9,1363.83200000,54,-0.32560190,1.50653780,0.92000000,0.99000000
9,1363.83200000,55,-0.16736480,0.17758360,0.92000000,0.99000000
9,1363.83200000,56,-0.03588820,0.29734290,0.92000000,0.99000000
9,1363.83200000,57,0.35585070,-0.08174870,0.92000000,0.99000000
9,1363.83200000,58,0.18974600,-0.62482140,0.92000000,0.99000000
9,1363.83200000,59,-0.17194080,0.02997610,0.92000000,0.99000000
9,1363.83200000,60,-0.92152740,-8.01921540,0.92000000,0.99000000
9,1363.83200000,61,-4.34255900,0.75928130,0.92000000,0.99000000
9,1363.83200000,62,-3.46935660,-0.09224950,0.92000000,0.99000000
9,1363.83200000,63,-0.45058320,-2.04402230,0.92000000,0.99000000
9,1363.83200000,64,-1.92491430,-1.47135880,0.92000000,0.99000000
9,1363.83200000,65,-0.75143450,-0.77545570,0.92000000,0.99000000
10,1363.83200000,0,-0.00517940,-0.00441950,0.92000000,0.99000000
10,1363.83200000,1,-2.95719560,-0.72687080,0.92000000,0.99000000
10,1363.83200000,2,-11.68323880,2.75079160,0.92000000,0.99000000
10,1363.83200000,3,258.52917780,119.75028630,0.92000000,0.99000000
10,1363.83200000,4,-0.23365620,-0.20816170,0.92000000,0.99000000
10,1363.83200000,5,0.19479520,0.08433640,0.92000000,0.99000000
10,1363.83200000,6,0.14398040,0.27142210,0.92000000,0.99000000
10,1363.83200000,7,3.92957710,0.12577220,0.92000000,0.99000000
10,1363.83200000,8,-12.55119460,-2.58193450,0.92000000,0.99000000
10,1363.83200000,9,26.12572070,-1.45000830,0.92000000,0.99000000
10,1363.83200000,10,-467.08022630,-228.81278320,0.92000000,0.99000000
10,1363.83200000,11,13.48035240,16.72901090,0.92000000,0.99000000
10,1363.83200000,12,0.11033500,-0.05357220,0.92000000,0.99000000
10,1363.83200000,13,0.01056210,0.39629500,0.92000000,0.99000000
10,1363.83200000,14,0.06924740,0.00419330,0.92000000,0.99000000
10,1363.83200000,15,0.14227690,0.16340830,0.92000000,0.99000000
10,1363.83200000,16,-0.11055540,-0.22724520,0.92000000,0.99000000
10,1363.83200000,17,-0.28770330,1.33395330,0.92000000,0.99000000
10,1363.83200000,18,-6.42274850,-0.03591590,0.92000000,0.99000000
10,1363.83200000,19,14.69276880,-1.14078340,0.92000000,0.99000000
10,1363.83200000,20,-0.27349690,0.41305120,0.92000000,0.99000000
10,1363.83200000,21,-116.83876660,-54.27032480,0.92000000,0.99000000
10,1363.83200000,22,-8.63029080,-6.16383920,0.92000000,0.99000000
10,1363.83200000,23,-34.80710950,-16.86312200,0.92000000,0.99000000
10,1363.83200000,24,0.30524970,0.31245010,0.92000000,0.99000000
10,1363.83200000,25,-0.36381880,-0.22710210,0.92000000,0.99000000
10,1363.83200000,26,-0.10274040,-0.17150390,0.92000000,0.99000000
10,1363.83200000,27,-0.10189330,-0.03558010,0.92000000,0.99000000
10,1363.83200000,28,0.00182200,-0.12292790,0.92000000,0.99000000
10,1363.83200000,29,-0.27602690,-0.12311230,0.92000000,0.99000000
10,1363.83200000,30,0.00611200,-0.20096490,0.92000000,0.99000000
10,1363.83200000,31,-0.56387590,-1.07892810,0.92000000,0.99000000
10,1363.83200000,32,-3.03928030,3.12423630,0.92000000,0.99000000
10,1363.83200000,33,4.77412690,-2.45554580,0.92000000,0.99000000
10,1363.83200000,34,1.01474760,0.08836440,0.92000000,0.99000000
10,1363.83200000,35,-14.83642120,1.43446270,0.92000000,0.99000000
10,1363.83200000,36,10.26486930,4.07158330,0.92000000,0.99000000
10,1363.83200000,37,-7.53837070,-4.10254600,0.92000000,0.99000000
10,1363.83200000,38,4.04225430,2.10290320,0.92000000,0.99000000
10,1363.83200000,39,-5.61118690,-2.53549170,0.92000000,0.99000000
10,1363.83200000,40,-0.05740100,0.06910480,0.92000000,0.99000000
10,1363.83200000,41,0.18499830,-0.33415320,0.92000000,0.99000000
10,1363.83200000,42,0.00884370,0.17756530,0.92000000,0.99000000
10,1363.83200000,43,-0.12154750,-0.17514560,0.92000000,0.99000000
10,1363.83200000,44,0.13232680,0.06235870,0.92000000,0.99000000
10,1363.83200000,45,-0.06610040,-0.01595150,0.92000000,0.99000000
10,1363.83200000,46,-0.02938940,0.25644590,0.92000000,0.99000000
10,1363.83200000,47,0.07607910,0.02727520,0.92000000,0.99000000
10,1363.83200000,48,-0.05144700,0.43830520,0.92000000,0.99000000
10,1363.83200000,49,-0.06222890,0.04484050,0.92000000,0.99000000
10,1363.83200000,50,-0.49344320,1.09841040,0.92000000,0.99000000
10,1363.83200000,51,-0.56316450,-1.13496670,0.92000000,0.99000000
10,1363.83200000,52,-0.86433870,-1.29302570,0.92000000,0.99000000
10,1363.83200000,53,-2.88860290,0.30810920,0.92000000,0.99000000
10,1363.83200000,54,5.87043410,-0.42760010,0.92000000,0.99000000
10,1363.83200000,55,0.55960990,-0.82839340,0.92000000,0.99000000
10,1363.83200000,56,-0.75215840,0.23931690,0.92000000,0.99000000
10,1363.83200000,57,0.22867030,-0.19869070,0.92000000,0.99000000
10,1363.83200000,58,-0.11768500,-0.41685750,0.92000000,0.99000000
10,1363.83200000,59,2.66269000,-1.49679320,0.92000000,0.99000000
10,1363.83200000,60,-0.21288600,-0.27293720,0.92000000,0.99000000
10,1363.83200000,61,-0.06675630,0.09125170,0.92000000,0.99000000
10,1363.83200000,62,-0.05671920,0.22710780,0.92000000,0.99000000
10,1363.83200000,63,0.24199850,0.17746270,0.92000000,0.99000000
10,1363.83200000,64,0.02043610,-0.08565700,0.92000000,0.99000000
10,1363.83200000,65,0.01311450,-0.17317070,0.92000000,0.99000000
11,1363.83200000,0,0.00289910,-0.00515490,0.92000000,0.99000000
11,1363.83200000,1,0.14212260,0.06302570,0.92000000,0.99000000
11,1363.83200000,2,-2.88665580,8.70480290,0.92000000,0.99000000
11,1363.83200000,3,248.31796690,-208.02325520,0.92000000,0.99000000
11,1363.83200000,4,-0.05383790,-0.00374540,0.92000000,0.99000000
11,1363.83200000,5,-0.04883420,0.00362040,0.92000000,0.99000000
11,1363.83200000,6,0.00340280,0.18842540,0.92000000,0.99000000
11,1363.83200000,7,-0.13038410,0.00979240,0.92000000,0.99000000
11,1363.83200000,8,-3.41059660,13.77012840,0.92000000,0.99000000
11,1363.83200000,9,6.17714230,-23.60432160,0.92000000,0.99000000
11,1363.83200000,10,-458.25219150,367.84138250,0.92000000,0.99000000
11,1363.83200000,11,24.48363300,-9.38199710,0.92000000,0.99000000
11,1363.83200000,12,-0.04271580,-0.05229650,0.92000000,0.99000000
11,1363.83200000,13,0.01936580,-0.00700220,0.92000000,0.99000000
11,1363.83200000,14,0.07440790,-0.05490590,0.92000000,0.99000000
11,1363.83200000,15,-0.05491620,-0.05920750,0.92000000,0.99000000
11,1363.83200000,16,-0.19257190,-0.17499520,0.92000000,0.99000000
11,1363.83200000,17,-0.16255150,-0.05414030,0.92000000,0.99000000
11,1363.83200000,18,-0.99069140,8.03939860,0.92000000,0.99000000
11,1363.83200000,19,4.14094670,-14.07441200,0.92000000,0.99000000
11,1363.83200000,20,0.18783420,0.57911810,0.92000000,0.99000000
11,1363.83200000,21,-109.44072910,88.00829980,0.92000000,0.99000000
11,1363.83200000,22,-11.85740330,9.11252140,0.92000000,0.99000000
11,1363.83200000,23,-33.65341750,27.03558390,0.92000000,0.99000000
11,1363.83200000,24,0.21070530,-0.01165200,0.92000000,0.99000000
11,1363.83200000,25,0.16116630,0.04183440,0.92000000,0.99000000
11,1363.83200000,26,0.05275130,-0.03240460,0.92000000,0.99000000
11,1363.83200000,27,0.03109300,-0.03546420,0.92000000,0.99000000
11,1363.83200000,28,0.00459510,0.02219180,0.92000000,0.99000000
11,1363.83200000,29,0.11166450,-0.01916300,0.92000000,0.99000000
11,1363.83200000,30,0.12832010,-0.25989370,0.92000000,0.99000000
11,1363.83200000,31,-0.08515200,-0.13515350,0.92000000,0.99000000
11,1363.83200000,32,0.84132540,2.52491310,0.92000000,0.99000000
11,1363.83200000,33,0.04043400,-5.22830690,0.92000000,0.99000000
11,1363.83200000,34,0.06038930,-1.56175420,0.92000000,0.99000000
11,1363.83200000,35,-3.27611990,13.77422960,0.92000000,0.99000000
11,1363.83200000,36,8.65023310,-7.26586000,0.92000000,0.99000000
11,1363.83200000,37,-6.05846220,5.67000550,0.92000000,0.99000000
11,1363.83200000,38,4.47448320,-3.15328520,0.92000000,0.99000000
