#stokes,freq,ind,real,imag,eta
8,2948,53,-2.42752400,2.50644260,1.08000000
8,2948,54,5.02673680,-5.64671540,1.08000000
8,2948,55,2.24152040,0.11283360,1.08000000
8,2948,56,-1.28185540,0.03176810,1.08000000
8,2948,57,-1.35330440,0.60514310,1.08000000
8,2948,58,1.22406190,0.62781350,1.08000000
8,2948,59,-0.05675270,0.14013150,1.08000000
8,2948,60,60.57455990,8.28070800,1.08000000
8,2948,61,-1.03301140,-0.29941020,1.08000000
8,2948,62,-0.69309860,0.34047260,1.08000000
8,2948,63,3.18976630,0.14493740,1.08000000
8,2948,64,49.51954410,-1.03847140,1.08000000
8,2948,65,1.83659760,0.08597420,1.08000000
5,3076,0,150.23449290,-0.01958570,1.07000000
5,3076,1,-0.10998900,12.56536180,1.07000000
5,3076,2,-16.22770430,8.33204680,1.07000000
5,3076,3,-159.46212230,0.23852700,1.07000000
5,3076,4,-34.95782770,2.95167070,1.07000000
5,3076,5,4.51935290,-0.90558490,1.07000000
5,3076,6,-1.24959800,1.49937880,1.07000000
5,3076,7,0.90875190,-3.19265940,1.07000000
5,3076,8,-15.39505130,11.04022570,1.07000000
5,3076,9,32.50627520,-22.05648400,1.07000000
5,3076,10,285.97570150,-1.00588090,1.07000000
5,3076,11,-14.68027650,-1.60352250,1.07000000
5,3076,12,-95.80529440,8.09670100,1.07000000
5,3076,13,2.69996400,0.53568930,1.07000000
5,3076,14,-31.41768440,-2.00312130,1.07000000
5,3076,15,0.80270850,0.98378390,1.07000000
5,3076,16,1.26578920,-2.24874580,1.07000000
5,3076,17,-0.74407620,-6.67558220,1.07000000
5,3076,18,-8.46898950,15.87506480,1.07000000
5,3076,19,18.28220390,-13.23971170,1.07000000
5,3076,20,-0.03130560,-0.56911420,1.07000000
5,3076,21,68.02657680,-2.22859010,1.07000000
5,3076,22,11.53833620,1.08822520,1.07000000
5,3076,23,21.03437340,-0.26625630,1.07000000
5,3076,24,-2.48112420,-6.88519290,1.07000000
5,3076,25,-5.24447760,0.32991020,1.07000000
5,3076,26,46.61930450,-1.06328670,1.07000000
5,3076,27,-1.85596100,0.34164540,1.07000000
5,3076,28,-0.82694390,1.50555480,1.07000000
5,3076,29,-0.84849800,0.50652480,1.07000000
5,3076,30,-0.17957580,-1.03363750,1.07000000
5,3076,31,-0.24288790,-3.07890680,1.07000000
5,3076,32,-4.46751340,-13.00947250,1.07000000
5,3076,33,5.13475180,-3.61000910,1.07000000
5,3076,34,0.71048870,0.60428410,1.07000000
5,3076,35,-18.08137870,10.82044170,1.07000000
5,3076,36,-12.03650660,0.21436250,1.07000000
5,3076,37,2.99721410,-0.87104880,1.07000000
5,3076,38,-2.16284480,0.24145120,1.07000000
5,3076,39,2.96984240,-0.20929350,1.07000000
5,3076,40,-34.72773040,-6.81813710,1.07000000
5,3076,41,0.15209610,-0.63453460,1.07000000
5,3076,42,-4.56002640,1.69672910,1.07000000
5,3076,43,-1.07172830,-0.69936920,1.07000000
5,3076,44,-30.46261150,-0.66671180,1.07000000
5,3076,45,0.40764690,-1.39439460,1.07000000
5,3076,46,1.22902280,-1.20827390,1.07000000
5,3076,47,-0.04822460,0.74953010,1.07000000
5,3076,48,0.28982000,1.59364030,1.07000000
5,3076,49,0.84368900,1.68290830,1.07000000
5,3076,50,1.72057950,11.40617620,1.07000000
5,3076,51,0.80038020,1.02232490,1.07000000
5,3076,52,-0.63335470,0.41455700,1.07000000
5,3076,53,-3.61939110,2.44791480,1.07000000
5,3076,54,7.08222290,-4.78762040,1.07000000
5,3076,55,2.80200110,0.07280050,1.07000000
5,3076,56,11.32190630,-0.17115830,1.07000000
5,3076,57,-1.17441340,0.51269290,1.07000000
5,3076,58,0.49502470,0.44229620,1.07000000
5,3076,59,-0.20966520,-0.02660730,1.07000000
5,3076,60,54.14834640,6.00788440,1.07000000
5,3076,61,-0.40867450,-0.26373230,1.07000000
5,3076,62,-2.36074830,0.70402840,1.07000000
5,3076,63,3.35333120,0.06327310,1.07000000
5,3076,64,42.03061840,-1.28637520,1.07000000
5,3076,65,1.01151230,-0.11678090,1.07000000
6,3076,0,0.26889920,0.01868460,1.07000000
6,3076,1,-0.02276110,0.29125970,1.07000000
6,3076,2,-18.42180790,2.93635120,1.07000000
6,3076,3,58.11296810,130.97794060,1.07000000
6,3076,4,2.70282990,-0.65002110,1.07000000
6,3076,5,-3.75942480,0.62198050,1.07000000
6,3076,6,0.54507760,-0.79102110,1.07000000
6,3076,7,0.59582990,-3.02302990,1.07000000
6,3076,8,-16.04776450,2.33828810,1.07000000
6,3076,9,42.46200520,-6.25751800,1.07000000
6,3076,10,-105.40429080,-233.13629940,1.07000000
6,3076,11,5.50015850,11.69101690,1.07000000
6,3076,12,-1.43393480,-0.12494080,1.07000000
6,3076,13,4.11322420,-1.26196110,1.07000000
6,3076,14,-1.33773330,0.43171090,1.07000000
6,3076,15,0.52495490,-0.48905830,1.07000000
6,3076,16,-0.61147780,0.49365220,1.07000000
6,3076,17,-0.81315260,1.74245630,1.07000000
6,3076,18,-12.62056270,2.13192870,1.07000000
6,3076,19,21.27171090,-3.28348580,1.07000000
6,3076,20,0.14984330,-0.40937450,1.07000000
6,3076,21,-23.98565920,-50.04191060,1.07000000
6,3076,22,-3.26275380,-7.44279020,1.07000000
6,3076,23,-7.57149750,-16.62251720,1.07000000
6,3076,24,1.51187700,0.52646150,1.07000000
6,3076,25,-2.56844140,1.16485090,1.07000000
6,3076,26,0.44566570,-0.48921710,1.07000000
6,3076,27,-0.50015200,-0.07403210,1.07000000
6,3076,28,-0.43795880,-0.55806940,1.07000000
6,3076,29,-0.50538330,-0.77882600,1.07000000
6,3076,30,0.33432280,-0.33755140,1.07000000
6,3076,31,0.35395300,1.99423090,1.07000000
6,3076,32,-1.13479020,-0.36112610,1.07000000
6,3076,33,7.17188500,-1.04898770,1.07000000
6,3076,34,-0.23604740,0.15027430,1.07000000
6,3076,35,-19.50830220,2.73393440,1.07000000
6,3076,36,2.38924010,4.12395580,1.07000000
6,3076,37,-0.28024870,-1.52760780,1.07000000
6,3076,38,0.73934710,1.80828740,1.07000000
6,3076,39,-1.02523530,-2.12577970,1.07000000
6,3076,40,-5.29979330,-0.49912110,1.07000000
6,3076,41,-3.10552640,-0.52598040,1.07000000
6,3076,42,-7.08404420,1.67780970,1.07000000
6,3076,43,0.95153170,0.54908250,1.07000000
6,3076,44,-2.03490010,1.18956500,1.07000000
6,3076,45,0.48170260,1.53653970,1.07000000
6,3076,46,-0.10614410,0.17935640,1.07000000
6,3076,47,0.61889550,0.52477570,1.07000000
6,3076,48,-0.04859290,0.23319410,1.07000000
6,3076,49,-0.74248360,-0.85209900,1.07000000
6,3076,50,0.02302670,2.08465950,1.07000000
6,3076,51,-3.34668230,0.50052240,1.07000000
6,3076,52,2.83830700,-0.01971750,1.07000000
6,3076,53,-4.16838540,0.60989900,1.07000000
6,3076,54,8.81248000,-2.26853800,1.07000000
6,3076,55,-1.02225080,-2.15828810,1.07000000
6,3076,56,-0.68701420,-0.79072810,1.07000000
6,3076,57,-0.47714430,0.51727740,1.07000000
6,3076,58,0.28526090,1.21149910,1.07000000
6,3076,59,0.87900120,-0.65885160,1.07000000
6,3076,60,4.39558870,0.75820490,1.07000000
6,3076,61,3.52658160,0.89723500,1.07000000
6,3076,62,7.32336180,-1.54660100,1.07000000
6,3076,63,-2.97310990,-0.50289280,1.07000000
6,3076,64,3.17122670,-0.69548480,1.07000000
6,3076,65,1.78402160,0.28193970,1.07000000
7,3076,0,0.26869260,-0.07819150,1.07000000
7,3076,1,0.20231450,0.13880630,1.07000000
7,3076,2,19.45534120,-12.89878460,1.07000000
7,3076,3,82.11206670,-158.33130680,1.07000000
7,3076,4,2.74947000,-0.47328300,1.07000000
7,3076,5,-3.68865660,0.43165750,1.07000000
7,3076,6,0.51076790,-0.84948220,1.07000000
7,3076,7,0.88407030,-2.74634180,1.07000000
7,3076,8,17.31551370,-14.13483050,1.07000000
7,3076,9,-44.78268810,29.68385830,1.07000000
7,3076,10,-145.85362810,282.25326800,1.07000000
7,3076,11,8.69904940,-14.12753690,1.07000000
7,3076,12,-1.50638180,0.31846190,1.07000000
7,3076,13,4.23841220,-0.22290540,1.07000000
7,3076,14,-1.56350780,-0.05438240,1.07000000
7,3076,15,-0.42751480,-0.42278460,1.07000000
7,3076,16,-0.64394930,0.46557690,1.07000000
7,3076,17,-0.40551340,1.64821100,1.07000000
7,3076,18,13.64230160,-7.59195530,1.07000000
7,3076,19,-22.45496180,16.90916980,1.07000000
7,3076,20,-0.27660350,-0.74962730,1.07000000
7,3076,21,-31.03684180,61.16035360,1.07000000
7,3076,22,-5.05929770,8.87498710,1.07000000
7,3076,23,-10.33919310,20.16866060,1.07000000
7,3076,24,1.13178070,-0.16825720,1.07000000
7,3076,25,-3.38977820,0.16532590,1.07000000
7,3076,26,0.19648550,0.29446330,1.07000000
7,3076,27,-0.68942020,-0.06704720,1.07000000
7,3076,28,0.15827980,-0.44430130,1.07000000
7,3076,29,-0.02450830,-0.87169090,1.07000000
7,3076,30,0.43394460,-0.34152030,1.07000000
7,3076,31,-0.28056860,2.06171470,1.07000000
7,3076,32,0.59636280,-3.23899580,1.07000000
7,3076,33,-7.72839870,3.13800540,1.07000000
7,3076,34,-0.09316400,1.52749460,1.07000000
7,3076,35,20.98614730,-15.42674090,1.07000000
7,3076,36,2.26586990,-4.91289310,1.07000000
7,3076,37,-1.67035100,1.95193380,1.07000000
7,3076,38,0.50813300,-2.25804020,1.07000000
7,3076,39,-1.26721490,2.60625110,1.07000000
7,3076,40,-4.90215630,0.95780030,1.07000000
7,3076,41,-2.08134440,0.74680790,1.07000000
7,3076,42,-6.91368870,0.68663070,1.07000000
7,3076,43,0.93005810,0.87020730,1.07000000
7,3076,44,-1.71173560,0.88382170,1.07000000
7,3076,45,-0.64891020,1.53471950,1.07000000
7,3076,46,-0.24362440,0.10530180,1.07000000
7,3076,47,0.03728050,0.42478770,1.07000000
7,3076,48,0.11732870,0.32092220,1.07000000
7,3076,49,0.58075390,-0.74338490,1.07000000
7,3076,50,1.07308740,1.80900590,1.07000000
7,3076,51,3.67117800,2.46845040,1.07000000
7,3076,52,-2.49736380,-1.32180090,1.07000000
7,3076,53,4.43806770,-3.20039710,1.07000000
7,3076,54,-9.15993010,6.11938900,1.07000000
7,3076,55,-0.42555820,2.23923980,1.07000000
7,3076,56,-0.12520240,1.02777680,1.07000000
7,3076,57,-0.17836710,-0.41363440,1.07000000
7,3076,58,0.37635290,-1.02078310,1.07000000
7,3076,59,0.72033440,0.57116680,1.07000000
7,3076,60,4.42748010,-0.21178140,1.07000000
7,3076,61,3.15819560,-0.45314250,1.07000000
7,3076,62,7.42515460,0.07986590,1.07000000
7,3076,63,-2.73373460,-0.86301300,1.07000000
7,3076,64,2.83539930,-0.79703960,1.07000000
7,3076,65,1.40257790,-0.39849350,1.07000000
8,3076,0,148.48563640,-0.04222570,1.07000000
8,3076,1,-0.31321340,-13.48152100,1.07000000
8,3076,2,-14.11802570,17.40263630,1.07000000
8,3076,3,-93.08760420,0.69072860,1.07000000
8,3076,4,-40.43296600,2.99830860,1.07000000
8,3076,5,4.47987790,-1.03361120,1.07000000
8,3076,6,-0.93412340,-0.87055170,1.07000000
8,3076,7,0.50128960,11.01368350,1.07000000
8,3076,8,-13.11714380,13.31436760,1.07000000
8,3076,9,27.52936140,-31.47175590,1.07000000
8,3076,10,168.59409330,-1.04273960,1.07000000
8,3076,11,-9.41310100,-0.56851600,1.07000000
8,3076,12,-98.86260500,7.59927440,1.07000000
8,3076,13,2.45044410,0.62504680,1.07000000
8,3076,14,-30.48550570,-1.95741400,1.07000000
8,3076,15,0.93826320,2.44848090,1.07000000
8,3076,16,1.04277530,0.29898860,1.07000000
8,3076,17,-0.34904310,2.83261280,1.07000000
8,3076,18,-7.03413530,15.40770840,1.07000000
8,3076,19,15.61509540,-18.32461680,1.07000000
8,3076,20,0.14175590,-0.96846890,1.07000000
8,3076,21,38.90832460,-0.62915360,1.07000000
8,3076,22,5.41287380,0.83780020,1.07000000
8,3076,23,12.05406140,-0.12814570,1.07000000
8,3076,24,-1.86013450,-7.37679960,1.07000000
8,3076,25,-5.56600790,0.36393120,1.07000000
8,3076,26,47.34569250,-1.02024770,1.07000000
8,3076,27,-1.51759620,0.33073800,1.07000000
8,3076,28,-0.80092410,-0.66186020,1.07000000
8,3076,29,-1.07749910,-2.12242930,1.07000000
8,3076,30,-0.08703100,-0.07213780,1.07000000
8,3076,31,-1.27951680,-2.40992870,1.07000000
8,3076,32,-3.71654930,-12.46679020,1.07000000
8,3076,33,4.26917700,-4.96307840,1.07000000
8,3076,34,0.48355840,1.13616140,1.07000000
8,3076,35,-15.37699100,16.10569340,1.07000000
8,3076,36,-2.33677350,0.08527540,1.07000000
8,3076,37,1.24082090,-0.97409970,1.07000000
8,3076,38,-1.90663190,-0.21694090,1.07000000
8,3076,39,1.57689510,-0.08070170,1.07000000
8,3076,40,-30.78615090,-6.42344550,1.07000000
8,3076,41,0.93093170,-0.59755490,1.07000000
8,3076,42,-6.31664100,1.79941950,1.07000000
8,3076,43,-1.13791630,-0.83183200,1.07000000
8,3076,44,-30.29479170,-0.83712860,1.07000000
8,3076,45,0.86244770,0.92894690,1.07000000
8,3076,46,1.08888890,1.10202580,1.07000000
8,3076,47,0.24553470,1.42129010,1.07000000
8,3076,48,-0.17688150,0.12408080,1.07000000
8,3076,49,1.74487170,3.70984510,1.07000000
8,3076,50,1.77991300,11.56341360,1.07000000
8,3076,51,0.75857370,0.71136720,1.07000000
8,3076,52,-0.62540140,0.52751010,1.07000000
8,3076,53,-3.07524190,3.49675160,1.07000000
8,3076,54,6.10246560,-7.12227550,1.07000000
8,3076,55,2.01324880,0.10008550,1.07000000
8,3076,56,-1.02572510,0.06194010,1.07000000
8,3076,57,-1.64428950,0.64908390,1.07000000
8,3076,58,1.32622990,0.43375210,1.07000000
8,3076,59,-0.21707850,-0.16249120,1.07000000
8,3076,60,55.87187020,6.25259280,1.07000000
8,3076,61,-1.01208610,-0.27347020,1.07000000
8,3076,62,-4.61906130,0.50779000,1.07000000
8,3076,63,3.18450330,0.18087370,1.07000000
8,3076,64,43.13060330,-1.07693750,1.07000000
8,3076,65,1.66792980,-0.06018120,1.07000000
5,3204,0,289.26580140,8.59589140,1.01000000
5,3204,1,21.04148370,-220.72426920,1.01000000
5,3204,2,-65.69445300,-56.04136640,1.01000000
5,3204,3,-1074.64350970,-118.73038930,1.01000000
5,3204,4,-56.83397700,-11.50907110,1.01000000
5,3204,5,163.18031130,4.95725870,1.01000000
5,3204,6,-1.25127240,-133.98080600,1.01000000
5,3204,7,-8.08844080,101.60635470,1.01000000
5,3204,8,-42.63978880,-48.33792070,1.01000000
5,3204,9,126.64336520,317.59512780,1.01000000
5,3204,10,2080.64278340,198.46332950,1.01000000
5,3204,11,-42.38390390,-67.08039340,1.01000000
5,3204,12,-68.20225630,36.13327540,1.01000000
5,3204,13,-27.68164720,-5.03289740,1.01000000
5,3204,14,-5.53730920,-0.29722190,1.01000000
5,3204,15,-5.33417190,-31.01727580,1.01000000
5,3204,16,10.45033190,43.47611340,1.01000000
5,3204,17,14.22830130,17.17930820,1.01000000
5,3204,18,-52.99167460,-106.18375640,1.01000000
5,3204,19,82.13147370,184.31429380,1.01000000
5,3204,20,-2.89995370,8.14634830,1.01000000
5,3204,21,454.74058090,-27.93805700,1.01000000
5,3204,22,89.23110760,32.30659390,1.01000000
5,3204,23,147.03585150,7.32645560,1.01000000
5,3204,24,34.37397210,-5.65069600,1.01000000
5,3204,25,-34.78012880,9.08362300,1.01000000
5,3204,26,21.03535770,3.05328460,1.01000000
5,3204,27,-25.09162120,-0.61221830,1.01000000
5,3204,28,-4.89857680,-27.69972900,1.01000000
5,3204,29,5.87484380,1.95667540,1.01000000
5,3204,30,0.17039830,17.20880490,1.01000000
5,3204,31,-14.81533680,2.72671120,1.01000000
5,3204,32,-26.72649950,12.18766220,1.01000000
5,3204,33,13.90996040,32.79669680,1.01000000
5,3204,34,-1.74067980,-0.97022690,1.01000000
5,3204,35,-71.38460640,-167.53924210,1.01000000
5,3204,36,-22.93799310,2.79250710,1.01000000
5,3204,37,49.19714630,-10.23654800,1.01000000
5,3204,38,-23.30132600,12.34943010,1.01000000
5,3204,39,19.28944820,-4.51552730,1.01000000
5,3204,40,-88.65420330,-25.88769080,1.01000000
5,3204,41,7.36765620,-9.55138420,1.01000000
5,3204,42,-30.85227430,-7.18855520,1.01000000
5,3204,43,26.10818630,0.03997670,1.01000000
5,3204,44,-56.67830730,-2.68259330,1.01000000
5,3204,45,1.95534800,2.50172580,1.01000000
5,3204,46,6.39716090,17.52112510,1.01000000
5,3204,47,-3.19953490,12.55941570,1.01000000
5,3204,48,-6.57012790,14.12996910,1.01000000
5,3204,49,-0.12140640,36.54501510,1.01000000
5,3204,50,17.49514710,-63.78207910,1.01000000
5,3204,51,7.19819870,3.51955610,1.01000000
5,3204,52,6.55424610,-8.80703470,1.01000000
5,3204,53,-14.57094430,-31.53503620,1.01000000
5,3204,54,27.54434750,51.00788500,1.01000000
5,3204,55,-11.54454080,-1.36971250,1.01000000
5,3204,56,0.02723260,2.15047570,1.01000000
5,3204,57,-20.11434520,3.45069580,1.01000000
5,3204,58,-7.39827240,-2.56377270,1.01000000
5,3204,59,-46.92394260,-4.29804490,1.01000000
5,3204,60,50.55920500,13.91608630,1.01000000
5,3204,61,-22.90336030,-0.98061260,1.01000000
5,3204,62,30.45661980,3.61402580,1.01000000
5,3204,63,-18.56246730,-2.07490990,1.01000000
5,3204,64,45.15177090,-4.07948940,1.01000000
5,3204,65,-36.34974790,-1.67024490,1.01000000
6,3204,0,-3.51952070,6.31377920,1.01000000
6,3204,1,7.70876660,4.56489130,1.01000000
6,3204,2,-20.54391040,16.62930510,1.01000000
6,3204,3,-98.53452380,-17.92513440,1.01000000
6,3204,4,5.64374720,-4.55232730,1.01000000
6,3204,5,-7.66631430,-1.76698660,1.01000000
6,3204,6,3.61139790,0.99480010,1.01000000
6,3204,7,-4.06449900,-4.85246210,1.01000000
6,3204,8,-21.95100040,18.48555900,1.01000000
6,3204,9,48.48540500,-46.01314120,1.01000000
6,3204,10,162.77292400,36.62856650,1.01000000
6,3204,11,-12.23457810,2.48133290,1.01000000
6,3204,12,-1.10278070,0.12267350,1.01000000
6,3204,13,8.77143210,3.98775440,1.01000000
6,3204,14,-2.74108770,-1.49774200,1.01000000
6,3204,15,2.24719540,0.23531990,1.01000000
6,3204,16,-1.82174900,-2.31195510,1.01000000
6,3204,17,0.24128460,0.19935530,1.01000000
6,3204,18,-12.28197130,16.77649160,1.01000000
6,3204,19,23.79863180,-22.50380730,1.01000000
6,3204,20,2.00767050,-1.65086240,1.01000000
6,3204,21,28.04913600,13.62273010,1.01000000
6,3204,22,8.89032370,-0.25284440,1.01000000
6,3204,23,11.22619130,3.05159160,1.01000000
6,3204,24,1.97493320,2.37611770,1.01000000
6,3204,25,-2.53623180,-2.90642510,1.01000000
6,3204,26,7.17826100,3.11870350,1.01000000
6,3204,27,-1.58108220,-3.44397800,1.01000000
6,3204,28,0.19052990,-1.45650990,1.01000000
6,3204,29,-1.03247790,-2.33603960,1.01000000
6,3204,30,0.36116750,-0.28358690,1.01000000
6,3204,31,-0.12663770,-0.05036810,1.01000000
6,3204,32,-7.00168450,7.83548040,1.01000000
6,3204,33,7.51790220,0.32444570,1.01000000
6,3204,34,-1.44056590,3.18629450,1.01000000
6,3204,35,-23.25884350,25.03801630,1.01000000
6,3204,36,-1.30814760,-1.32145140,1.01000000
6,3204,37,3.79848520,1.64210960,1.01000000
6,3204,38,3.36140410,-2.18452850,1.01000000
6,3204,39,0.97195500,0.73849620,1.01000000
6,3204,40,-5.21465000,-3.00117020,1.01000000
6,3204,41,-5.45116580,2.27803730,1.01000000
6,3204,42,-9.79990290,-5.43731710,1.01000000
6,3204,43,4.79448810,5.09987940,1.01000000
6,3204,44,-2.41021220,-0.52881110,1.01000000
6,3204,45,-0.24476470,2.18165120,1.01000000
6,3204,46,-0.39963560,-0.41298410,1.01000000
6,3204,47,-0.00923600,4.88278250,1.01000000
6,3204,48,2.09984480,3.09739970,1.01000000
6,3204,49,-1.52622250,-0.83978080,1.01000000
6,3204,50,4.79283630,-3.85432520,1.01000000
6,3204,51,2.92729770,-10.37191440,1.01000000
6,3204,52,1.04319430,0.89308100,1.01000000
6,3204,53,-5.11490570,4.89232350,1.01000000
6,3204,54,11.68370990,-10.19205900,1.01000000
6,3204,55,-3.35621700,-1.57516860,1.01000000
6,3204,56,-0.78353950,-0.02597820,1.01000000
6,3204,57,0.14765830,-1.16691040,1.01000000
6,3204,58,-6.16717710,2.14586610,1.01000000
6,3204,59,0.73782950,-1.27600980,1.01000000
6,3204,60,0.44871950,2.87429670,1.01000000
6,3204,61,0.73013140,-1.29049020,1.01000000
6,3204,62,1.66467660,2.33944470,1.01000000
6,3204,63,-7.57244560,-3.79274230,1.01000000
6,3204,64,2.36939280,3.20372470,1.01000000
6,3204,65,-0.86984730,-3.46333400,1.01000000
7,3204,0,-5.04986770,-8.01968730,1.01000000
7,3204,1,-6.19282890,6.09807910,1.01000000
7,3204,2,17.66761500,19.09477820,1.01000000
7,3204,3,-86.79252860,-143.18879620,1.01000000
7,3204,4,2.87292940,3.09022140,1.01000000
7,3204,5,-3.19541540,2.73276860,1.01000000
7,3204,6,-0.85525900,0.29332960,1.01000000
7,3204,7,5.61360020,-6.90121270,1.01000000
7,3204,8,15.37127760,26.61295640,1.01000000
7,3204,9,-41.60439690,-60.41926860,1.01000000
7,3204,10,142.07211720,259.34811730,1.01000000
7,3204,11,-8.23042840,-1.33602580,1.01000000
7,3204,12,-0.75749750,-1.34072090,1.01000000
7,3204,13,7.43739590,-8.90841780,1.01000000
7,3204,14,2.15923100,-0.66226120,1.01000000
7,3204,15,-1.60262570,-0.37384600,1.01000000
7,3204,16,-1.71214530,-0.47083360,1.01000000
7,3204,17,-4.43453360,0.55666980,1.01000000
7,3204,18,16.54613180,20.09028930,1.01000000
7,3204,19,-20.75678920,-26.70984240,1.01000000
7,3204,20,-1.39582510,-2.80380540,1.01000000
7,3204,21,27.67560070,70.21342930,1.01000000
7,3204,22,8.16854210,3.55264560,1.01000000
7,3204,23,9.84025980,19.69819900,1.01000000
7,3204,24,2.28857330,-1.90391020,1.01000000
7,3204,25,-2.01470430,6.15183440,1.01000000
7,3204,26,4.40844260,-7.21414510,1.01000000
7,3204,27,2.50536070,-0.63771400,1.01000000
7,3204,28,-0.44405750,-1.62059530,1.01000000
7,3204,29,-3.47588660,-0.13718670,1.01000000
7,3204,30,-0.16967760,-0.94256550,1.01000000
7,3204,31,1.93157260,0.74564080,1.01000000
7,3204,32,2.40415360,9.21408880,1.01000000
7,3204,33,-6.61226030,-6.15574460,1.01000000
7,3204,34,6.76746250,4.23788140,1.01000000
7,3204,35,23.16819930,35.74772470,1.01000000
7,3204,36,1.28016100,-6.10777010,1.01000000
7,3204,37,2.20930870,1.49778190,1.01000000
7,3204,38,1.77803470,-4.58930640,1.01000000
7,3204,39,0.93431680,3.56512040,1.01000000
7,3204,40,-5.22731500,3.25307760,1.01000000
7,3204,41,-3.70932700,-2.09081210,1.01000000
7,3204,42,-6.98423520,12.66492170,1.01000000
7,3204,43,1.33164420,-2.40219500,1.01000000
7,3204,44,2.20081530,0.12999440,1.01000000
7,3204,45,1.25558900,3.10864540,1.01000000
7,3204,46,0.81051560,1.16941470,1.01000000
7,3204,47,4.22027930,3.13855890,1.01000000
7,3204,48,-1.69603790,3.47711890,1.01000000
7,3204,49,0.61480740,-0.12039450,1.01000000
7,3204,50,-0.18943250,-5.77137610,1.01000000
7,3204,51,0.64222140,-4.40369550,1.01000000
7,3204,52,-4.24810680,-1.69538760,1.01000000
7,3204,53,4.52961660,6.47059050,1.01000000
7,3204,54,-8.36611750,-13.14713550,1.01000000
7,3204,55,-1.44889600,2.01963020,1.01000000
7,3204,56,-0.79627980,0.35706420,1.01000000
7,3204,57,-2.00145840,3.14942080,1.01000000
7,3204,58,-5.60698500,-1.38787770,1.01000000
7,3204,59,0.31022640,-1.24116900,1.01000000
7,3204,60,4.84698430,-1.02239610,1.01000000
7,3204,61,-0.24088300,5.63559280,1.01000000
7,3204,62,2.49539320,-0.70902230,1.01000000
7,3204,63,-4.32923670,4.27348770,1.01000000
7,3204,64,-0.29700470,-1.91547430,1.01000000
7,3204,65,1.93834430,-0.19525940,1.01000000
8,3204,0,139.56033120,0.91234350,1.01000000
8,3204,1,2.19014000,-93.02317570,1.01000000
8,3204,2,-10.86004560,-95.26176400,1.01000000
8,3204,3,-972.40782980,-549.60744540,1.01000000
8,3204,4,-5.10300240,-4.07591040,1.01000000
8,3204,5,36.48265590,-1.73135630,1.01000000
8,3204,6,-3.04544510,-38.79135060,1.01000000
8,3204,7,0.59432200,0.47768160,1.01000000
8,3204,8,6.79996010,-90.54199850,1.01000000
8,3204,9,10.04119930,334.77448800,1.01000000
8,3204,10,1795.09934600,993.67289180,1.01000000
8,3204,11,-105.35894930,-65.91508700,1.01000000
8,3204,12,-41.83553260,14.45453140,1.01000000
8,3204,13,17.70292370,-1.19665450,1.01000000
8,3204,14,-20.33587300,6.17016150,1.01000000
8,3204,15,4.20373900,-1.81745620,1.01000000
8,3204,16,4.50872160,1.18174710,1.01000000
8,3204,17,1.45067700,16.81129340,1.01000000
8,3204,18,-15.10122440,-99.03706640,1.01000000
8,3204,19,9.51166570,192.21954800,1.01000000
8,3204,20,-1.75550850,0.19353500,1.01000000
8,3204,21,288.71199150,200.18793850,1.01000000
8,3204,22,111.16505990,43.75397960,1.01000000
8,3204,23,117.78241590,69.34384730,1.01000000
8,3204,24,15.55553250,2.68402250,1.01000000
8,3204,25,-15.15566160,6.20676250,1.01000000
8,3204,26,14.68668310,-0.54453450,1.01000000
8,3204,27,-15.75615200,1.02243990,1.01000000
8,3204,28,-1.28330220,-17.74711580,1.01000000
8,3204,29,-1.16292130,-8.66868590,1.01000000
8,3204,30,2.45216960,16.74052460,1.01000000
8,3204,31,-0.43768410,13.21013250,1.01000000
8,3204,32,-20.83297160,5.36502030,1.01000000
8,3204,33,3.05488090,54.45142080,1.01000000
8,3204,34,-2.00054170,-3.92329990,1.01000000
8,3204,35,-7.08839430,-195.77935320,1.01000000
8,3204,36,2.09631110,-16.65663530,1.01000000
8,3204,37,28.78612560,7.74449820,1.01000000
8,3204,38,-2.75609760,-3.13041090,1.01000000
8,3204,39,7.80478130,7.51013990,1.01000000
8,3204,40,-42.35266940,-13.36956090,1.01000000
8,3204,41,-8.87543560,-4.87399030,1.01000000
8,3204,42,-13.70683600,-3.64760650,1.01000000
8,3204,43,13.56158750,0.70199590,1.01000000
8,3204,44,-22.01660080,-1.88056670,1.01000000
8,3204,45,1.75934660,5.78238320,1.01000000
8,3204,46,4.06582190,13.06749670,1.01000000
8,3204,47,0.51102250,11.21608100,1.01000000
8,3204,48,-6.06276020,17.62901910,1.01000000
8,3204,49,-4.37797900,25.03073040,1.01000000
8,3204,50,18.81415040,-56.71416620,1.01000000
8,3204,51,0.09507310,4.16746520,1.01000000
8,3204,52,4.01805470,-4.05622950,1.01000000
8,3204,53,-1.53569060,-36.28422570,1.01000000
8,3204,54,4.29333740,62.25141050,1.01000000
8,3204,55,-5.29627830,-0.25983950,1.01000000
8,3204,56,-9.23753600,2.93841920,1.01000000
8,3204,57,-13.15604360,2.11977030,1.01000000
8,3204,58,-11.80315780,-1.28073630,1.01000000
8,3204,59,-36.74926560,-6.80509280,1.01000000
8,3204,60,25.18261140,4.57459380,1.01000000
8,3204,61,-6.26064310,-1.68436160,1.01000000
